1.091091091091091148e+00 7.763588790451124710e-01
1.101101101101101154e+00 1.303563706657823102e-06
1.111111111111111160e+00 9.625416336120926175e+00
1.121121121121121167e+00 9.574455378964652041e+00
1.131131131131131173e+00 4.552962268489695319e+00
1.141141141141141180e+00 3.405725794896315328e+00
1.151151151151151186e+00 5.380558861920663460e+00
1.161161161161161193e+00 2.687723567673473424e-01
1.171171171171171199e+00 7.502017070188589543e+00
1.181181181181181206e+00 7.013495099623160201e+00
1.191191191191191212e+00 3.343565555003936485e+00
1.201201201201201219e+00 2.329297003973749280e+00
1.211211211211211225e+00 2.557939436638312913e-01
1.221221221221221231e+00 1.018297317152148551e+00
1.231231231231231238e+00 4.966253675297681802e+00
1.241241241241241244e+00 2.114007665172888295e+00
1.251251251251251251e+00 8.149725026905404235e+00
1.261261261261261257e+00 5.002149188227985377e+00
1.271271271271271264e+00 7.252551540498057392e+00
1.281281281281281270e+00 3.802537849367479073e+00
1.291291291291291277e+00 2.134526797708494428e+01
1.301301301301301283e+00 1.480857540462327648e+01
1.311311311311311290e+00 1.839775645814775373e+01
1.321321321321321296e+00 2.377022479629841811e+00
1.331331331331331302e+00 9.615777853061963754e+00
1.341341341341341309e+00 5.220500146961029486e+00
1.351351351351351315e+00 6.916639920690887955e+00
1.361361361361361322e+00 1.476305616245852192e+01
1.371371371371371328e+00 5.512468644926448391e+00
1.381381381381381335e+00 2.868829155321522162e+00
1.391391391391391341e+00 9.273953239199050458e+00
1.401401401401401348e+00 5.123699651264542076e+00
1.411411411411411354e+00 5.369373310940134481e+00
1.421421421421421361e+00 9.999378783636196033e+00
1.431431431431431367e+00 1.507343649335651392e+01
1.441441441441441373e+00 6.284056932105206883e+00
1.451451451451451380e+00 1.874853558925758890e+01
1.461461461461461386e+00 1.635373293665611882e+01
1.471471471471471393e+00 1.653691207057475054e+01
1.481481481481481399e+00 1.792225739068355850e+01
1.491491491491491406e+00 6.698694244444758361e+00
1.501501501501501412e+00 3.276569958450329612e+00
1.511511511511511419e+00 8.495141666352717280e+00
1.521521521521521425e+00 2.727683046106847531e+00
1.531531531531531432e+00 6.369159427108505689e+00
1.541541541541541438e+00 1.798501400914561188e+01
1.551551551551551444e+00 1.599057479904245227e+01
1.561561561561561451e+00 9.033449277793211607e+00
1.571571571571571457e+00 4.430306692426704274e+00
1.581581581581581464e+00 2.290364510881159177e+01
1.591591591591591470e+00 1.135384705281588680e+01
1.601601601601601477e+00 8.460353097999272265e+00
1.611611611611611705e+00 4.957794570584531435e+00
1.621621621621621712e+00 4.409967851281600737e+00
1.631631631631631718e+00 1.928188813880325725e+01
1.641641641641641725e+00 2.757226596376078476e+01
1.651651651651651731e+00 1.963364021897281875e+00
1.661661661661661737e+00 1.407295476877031781e+01
1.671671671671671744e+00 1.759337896253245148e+01
1.681681681681681750e+00 5.246109250533202761e+00
1.691691691691691757e+00 3.228552793723312053e+00
1.701701701701701763e+00 2.524097921195226490e+01
1.711711711711711770e+00 6.118529896375997978e+00
1.721721721721721776e+00 8.406626046847787137e+00
1.731731731731731783e+00 2.512784860589761848e+01
1.741741741741741789e+00 8.812291467550094737e+00
1.751751751751751796e+00 3.016798647142635303e+01
1.761761761761761802e+00 8.001766733653328245e-01
1.771771771771771808e+00 9.152642223137805289e+00
1.781781781781781815e+00 1.853108262258830408e+01
1.791791791791791821e+00 2.340577032064184948e+01
1.801801801801801828e+00 1.826479608816222111e+01
1.811811811811811834e+00 1.915346782029174832e+01
1.821821821821821841e+00 8.323130160416830847e+00
1.831831831831831847e+00 6.351669390837548335e+00
1.841841841841841854e+00 1.595568037064946409e+01
1.851851851851851860e+00 1.349558633020468612e+01
1.861861861861861867e+00 1.469410954327016583e+01
1.871871871871871873e+00 2.405554096810611497e+00
1.881881881881881879e+00 1.826679691048462928e+01
1.891891891891891886e+00 4.529993712913616122e+01
1.901901901901901892e+00 1.307863095934921560e+01
1.911911911911911899e+00 6.983742739449075643e+00
1.921921921921921905e+00 8.650929432831530264e+00
1.931931931931931912e+00 1.184238093796804314e+01
1.941941941941941918e+00 2.106702323519102293e+01
1.951951951951951925e+00 1.486178423718863684e+01
1.961961961961961931e+00 4.839498118341241550e+00
1.971971971971971938e+00 4.770455081014069343e+00
1.981981981981981944e+00 2.666124680049204088e+01
1.991991991991991950e+00 1.581566566358810810e+01
2.002002002002002179e+00 5.095712271541653848e+00
2.012012012012012185e+00 1.159591405441787693e+01
2.022022022022022192e+00 1.550723038323849678e+01
2.032032032032032198e+00 8.144738097446079905e+00
2.042042042042042205e+00 9.391182105092008570e+00
2.052052052052052211e+00 8.184406655593111424e+00
2.062062062062062218e+00 2.538440586433106461e+01
2.072072072072072224e+00 1.248349783554967551e+01
2.082082082082082231e+00 6.112007435019414459e+00
2.092092092092092237e+00 5.997654816644104159e+00
2.102102102102102243e+00 1.505515126392256597e+01
2.112112112112112250e+00 1.291170112692923411e+01
2.122122122122122256e+00 2.920981390356966401e+01
2.132132132132132263e+00 8.467848003733598361e+00
2.142142142142142269e+00 1.044911333638539652e+01
2.152152152152152276e+00 3.179195002455334418e+01
2.162162162162162282e+00 1.178415851809444881e+01
2.172172172172172289e+00 1.882422325863754509e+01
2.182182182182182295e+00 1.949660064140377003e+01
2.192192192192192302e+00 1.326546276444942052e+01
2.202202202202202308e+00 1.731950202147370987e+01
2.212212212212212314e+00 2.747544476960374027e+01
2.222222222222222321e+00 1.372007957835645087e+01
2.232232232232232327e+00 1.045483592446073651e+01
2.242242242242242334e+00 2.467762613131823457e+01
2.252252252252252340e+00 6.683751959860022573e+00
2.262262262262262347e+00 2.590803037373503059e+01
2.272272272272272353e+00 1.626502542652503536e+01
2.282282282282282360e+00 1.323004411242748546e+01
2.292292292292292366e+00 1.967542885026551502e+01
2.302302302302302373e+00 2.605151202996930948e+01
2.312312312312312379e+00 8.922400505920444758e+00
2.322322322322322385e+00 2.109559672778269501e+01
2.332332332332332392e+00 1.794856485598005236e+01
2.342342342342342398e+00 2.685820966191608861e+01
2.352352352352352405e+00 4.198208938853552041e+01
2.362362362362362411e+00 3.131958629919927262e+01
2.372372372372372418e+00 2.396077617263719262e+01
2.382382382382382424e+00 2.762182313497276454e+01
2.392392392392392431e+00 2.013690869208604184e+01
2.402402402402402437e+00 3.714894081867455355e+01
2.412412412412412444e+00 2.321401008719455206e+01
2.422422422422422450e+00 9.185789880320957224e+00
2.432432432432432456e+00 2.415677786009770855e+01
2.442442442442442463e+00 3.519033829150941983e+01
2.452452452452452469e+00 3.221397120732019914e+01
2.462462462462462476e+00 1.472145299247959116e+01
2.472472472472472482e+00 2.319296575653695669e+01
2.482482482482482489e+00 3.597877441999114723e+01
2.492492492492492495e+00 4.106650866628130814e+01
2.502502502502502502e+00 2.914383456209955270e+01
2.512512512512512508e+00 3.429020325527567081e+01
2.522522522522522515e+00 1.922478626675301072e+01
2.532532532532532521e+00 9.168243902516580945e+00
2.542542542542542527e+00 2.519220797016461333e+01
2.552552552552552534e+00 2.378710020961881710e+01
2.562562562562562540e+00 3.091605975429554576e+01
2.572572572572572547e+00 1.403338640150568040e+01
2.582582582582582553e+00 3.355278676590580034e+01
2.592592592592592560e+00 4.153417636526867796e+01
2.602602602602602566e+00 1.570778071327826098e+01
2.612612612612612573e+00 4.293407600926834533e+01
2.622622622622622579e+00 2.946838777246632901e+01
2.632632632632632586e+00 4.310321840289513773e+01
2.642642642642642592e+00 3.392445724056582890e+01
2.652652652652652598e+00 2.816938955111144693e+01
2.662662662662662605e+00 2.145763998791556304e+01
2.672672672672672611e+00 3.319773656548991170e+01
2.682682682682682618e+00 2.598718935890735793e+01
2.692692692692692624e+00 2.827502443615052030e+01
2.702702702702702631e+00 1.677181307100064345e+01
2.712712712712712637e+00 3.263456766756141292e+01
2.722722722722722644e+00 9.414918904227167928e+00
2.732732732732732650e+00 2.028915574235794850e+01
2.742742742742742657e+00 5.454333022161482347e+01
2.752752752752752663e+00 3.876338943880589483e+01
2.762762762762762669e+00 2.998512193138503079e+01
2.772772772772772676e+00 5.401811602765242526e+01
2.782782782782782682e+00 2.472192447290856521e+01
2.792792792792792689e+00 2.177974581659061215e+01
2.802802802802802695e+00 2.361427885925081682e+01
2.812812812812812702e+00 4.598550191488266847e+01
2.822822822822822708e+00 2.965139960777929673e+01
2.832832832832832715e+00 3.383581617479327264e+01
2.842842842842842721e+00 4.326262273593979302e+01
2.852852852852852727e+00 3.333634709586399936e+01
2.862862862862862734e+00 1.838954954603068970e+01
2.872872872872872740e+00 2.822920115372912520e+01
2.882882882882882747e+00 1.836801780664501393e+01
2.892892892892892753e+00 2.190848463818673153e+01
2.902902902902902760e+00 2.634051713977812881e+01
2.912912912912912766e+00 5.142228807055287376e+01
2.922922922922922773e+00 3.922545170513446777e+01
2.932932932932932779e+00 2.611993553077109453e+01
2.942942942942942786e+00 2.287730488167914089e+01
2.952952952952952792e+00 2.444445342141272448e+01
2.962962962962962798e+00 3.527991472886563429e+01
2.972972972972972805e+00 3.901352346855676956e+01
2.982982982982982811e+00 2.362281999823717982e+01
2.992992992992992818e+00 3.826467781008497582e+01
3.003003003003002824e+00 3.562323830258144852e+01
3.013013013013012831e+00 3.773802455776977638e+01
3.023023023023022837e+00 3.669034926553808873e+01
3.033033033033032844e+00 4.400475372393162132e+01
3.043043043043042850e+00 1.547680190233660369e+01
3.053053053053052857e+00 2.042625563232460806e+01
3.063063063063062863e+00 2.285951522371420097e+01
3.073073073073072869e+00 4.603777275385009204e+01
3.083083083083082876e+00 6.027506782697459897e+01
3.093093093093092882e+00 4.558478336832679645e+01
3.103103103103102889e+00 4.339258675365298501e+01
3.113113113113112895e+00 3.373838416599948431e+01
3.123123123123122902e+00 3.299985471501047130e+01
3.133133133133132908e+00 3.730288598777239173e+01
3.143143143143142915e+00 4.709629686355915368e+01
3.153153153153152921e+00 4.754820441210000581e+01
3.163163163163162928e+00 1.607264596512556309e+01
3.173173173173172934e+00 3.828356146070454002e+01
3.183183183183182940e+00 1.956762084494555864e+01
3.193193193193192947e+00 4.858859198286190662e+01
3.203203203203202953e+00 4.871206491996721866e+01
3.213213213213213404e+00 3.539370469990461032e+01
3.223223223223223410e+00 4.308073683298781020e+01
3.233233233233233417e+00 3.443720597107321879e+01
3.243243243243243423e+00 2.686000501001593932e+01
3.253253253253253430e+00 5.624638409015338425e+01
3.263263263263263436e+00 4.158517651788547198e+01
3.273273273273273443e+00 5.820895158730623109e+01
3.283283283283283449e+00 2.969975978291959606e+01
3.293293293293293456e+00 4.567377389421857004e+01
3.303303303303303462e+00 5.685660075553562365e+01
3.313313313313313468e+00 2.296702299306638295e+01
3.323323323323323475e+00 5.240808238563522536e+01
3.333333333333333481e+00 5.439410380125949729e+01
3.343343343343343488e+00 4.109863109400423298e+01
3.353353353353353494e+00 3.410249625497608861e+01
3.363363363363363501e+00 4.447763401999324628e+01
3.373373373373373507e+00 6.853122589355768923e+01
3.383383383383383514e+00 5.530737338900074462e+01
3.393393393393393520e+00 3.601048944862823475e+01
3.403403403403403527e+00 5.576209615323105595e+01
3.413413413413413533e+00 3.428813690495134381e+01
3.423423423423423539e+00 4.758650930792193634e+01
3.433433433433433546e+00 6.443853325541898869e+01
3.443443443443443552e+00 2.588191192123996487e+01
3.453453453453453559e+00 6.973735856535654420e+01
3.463463463463463565e+00 7.423484517241062974e+01
3.473473473473473572e+00 4.217166644167277667e+01
3.483483483483483578e+00 4.090072604468820572e+01
3.493493493493493585e+00 3.553065631578974148e+01
3.503503503503503591e+00 4.275183400954135493e+01
3.513513513513513598e+00 4.260744756164432800e+01
3.523523523523523604e+00 4.885702405081799782e+01
3.533533533533533610e+00 5.061295986242787848e+01
3.543543543543543617e+00 6.934634530161187627e+01
3.553553553553553623e+00 5.324727217968698056e+01
3.563563563563563630e+00 4.303074412808356897e+01
3.573573573573573636e+00 4.115342941153065226e+01
3.583583583583583643e+00 6.539582394901381690e+01
3.593593593593593649e+00 5.292238473838624202e+01
3.603603603603603656e+00 4.314456179370584010e+01
3.613613613613613662e+00 4.587829214940755662e+01
3.623623623623623669e+00 6.317248601509425043e+01
3.633633633633633675e+00 4.421393871477280157e+01
3.643643643643643681e+00 3.603846840754231806e+01
3.653653653653653688e+00 9.711932546787924991e+01
3.663663663663663694e+00 7.717557932095540707e+01
3.673673673673673701e+00 7.567635953321742193e+01
3.683683683683683707e+00 4.487258547333457415e+01
3.693693693693693714e+00 6.286603694759207883e+01
3.703703703703703720e+00 7.065438409185793489e+01
3.713713713713713727e+00 3.048374978014446057e+01
3.723723723723723733e+00 6.786709273903318262e+01
3.733733733733733740e+00 5.672646781738438193e+01
3.743743743743743746e+00 7.394807396028036806e+01
3.753753753753753752e+00 7.329696077842847046e+01
3.763763763763763759e+00 6.978393344814108445e+01
3.773773773773773765e+00 6.209799394409844808e+01
3.783783783783783772e+00 4.225781686576051754e+01
3.793793793793793778e+00 7.753762233381866054e+01
3.803803803803803785e+00 9.705779068804713461e+01
3.813813813813813791e+00 4.836505773704482181e+01
3.823823823823823798e+00 4.625976299061976960e+01
3.833833833833833804e+00 9.571602515186356186e+01
3.843843843843843811e+00 6.126002953995197231e+01
3.853853853853853817e+00 6.015094013674212903e+01
3.863863863863863823e+00 8.569430280595882721e+01
3.873873873873873830e+00 6.797995725052518878e+01
3.883883883883883836e+00 6.398678886074513628e+01
3.893893893893893843e+00 7.158110460093045901e+01
3.903903903903903849e+00 5.708945647145601754e+01
3.913913913913913856e+00 5.661025192538456707e+01
3.923923923923923862e+00 6.479924633683809532e+01
3.933933933933933869e+00 8.187987554892103503e+01
3.943943943943943875e+00 6.121781508538493455e+01
3.953953953953953881e+00 5.903323339138695047e+01
3.963963963963963888e+00 6.881701822357766218e+01
3.973973973973973894e+00 8.876051297033188803e+01
3.983983983983983901e+00 3.755967000721430793e+01
3.993993993993993907e+00 6.145977035914619790e+01
4.004004004004004358e+00 6.651125226873848817e+01
4.014014014014014364e+00 7.670031831443306203e+01
4.024024024024024371e+00 7.432848981036873681e+01
4.034034034034034377e+00 6.772242495505737736e+01
4.044044044044044384e+00 6.758303568926105243e+01
4.054054054054054390e+00 6.096935406419830628e+01
4.064064064064064397e+00 7.282732021887646567e+01
4.074074074074074403e+00 8.425602397135570243e+01
4.084084084084084409e+00 6.422162682993108263e+01
4.094094094094094416e+00 6.468442342078330398e+01
4.104104104104104422e+00 5.931997179184566704e+01
4.114114114114114429e+00 4.786628428629074961e+01
4.124124124124124435e+00 5.333717650661224496e+01
4.134134134134134442e+00 5.302751859170584225e+01
4.144144144144144448e+00 8.846127338041681298e+01
4.154154154154154455e+00 6.341430369166543812e+01
4.164164164164164461e+00 4.753750502825523938e+01
4.174174174174174468e+00 1.150670834271938077e+02
4.184184184184184474e+00 8.544028290920505242e+01
4.194194194194194480e+00 7.270478952170672926e+01
4.204204204204204487e+00 5.485306855779849400e+01
4.214214214214214493e+00 6.143266644781290609e+01
4.224224224224224500e+00 5.925127230534165079e+01
4.234234234234234506e+00 1.035783754075998928e+02
4.244244244244244513e+00 6.461429224839913843e+01
4.254254254254254519e+00 5.523634632732374428e+01
4.264264264264264526e+00 9.314898456821119055e+01
4.274274274274274532e+00 5.531562522616965794e+01
4.284284284284284539e+00 4.782683037221585209e+01
4.294294294294294545e+00 8.486705884692661073e+01
4.304304304304304551e+00 9.015811528483355630e+01
4.314314314314314558e+00 5.764183172383294362e+01
4.324324324324324564e+00 9.880451489580650559e+01
4.334334334334334571e+00 5.079181063899653026e+01
4.344344344344344577e+00 6.567569443339277768e+01
4.354354354354354584e+00 7.570441742821191156e+01
4.364364364364364590e+00 6.305946710176430514e+01
4.374374374374374597e+00 7.752523708777812317e+01
4.384384384384384603e+00 5.651042197986010507e+01
4.394394394394394610e+00 6.865700363867942713e+01
4.404404404404404616e+00 8.016651268484864090e+01
4.414414414414414622e+00 4.843771237945284014e+01
4.424424424424424629e+00 6.991857604890095956e+01
4.434434434434434635e+00 6.468781450116334497e+01
4.444444444444444642e+00 6.576079596042534092e+01
4.454454454454454648e+00 9.793747368710020851e+01
4.464464464464464655e+00 1.353222527572358160e+02
4.474474474474474661e+00 6.922890623563398549e+01
4.484484484484484668e+00 5.538187158480060646e+01
4.494494494494494674e+00 5.967164785931446858e+01
4.504504504504504681e+00 1.111022524839569314e+02
4.514514514514514687e+00 8.943170462578122226e+01
4.524524524524524693e+00 1.088678227009792039e+02
4.534534534534534700e+00 9.239150743301622981e+01
4.544544544544544706e+00 9.130376496646367457e+01
4.554554554554554713e+00 8.913784133796885101e+01
4.564564564564564719e+00 7.962325920226052745e+01
4.574574574574574726e+00 1.167621556406122352e+02
4.584584584584584732e+00 8.834691703900615778e+01
4.594594594594594739e+00 7.875978877990519322e+01
4.604604604604604745e+00 1.184788559572858162e+02
4.614614614614614752e+00 1.076393556518268610e+02
4.624624624624624758e+00 1.061217796594966529e+02
4.634634634634634764e+00 9.569132886388970860e+01
4.644644644644644771e+00 7.228112456235460570e+01
4.654654654654654777e+00 8.623959786939509797e+01
4.664664664664664784e+00 7.330960837564931865e+01
4.674674674674674790e+00 8.218028165174412436e+01
4.684684684684684797e+00 1.171035566031002730e+02
4.694694694694694803e+00 9.903674067312881846e+01
4.704704704704704810e+00 1.007227117721465106e+02
4.714714714714714816e+00 5.934053807417034676e+01
4.724724724724724823e+00 1.198673766299490779e+02
4.734734734734734829e+00 1.116233411642314053e+02
4.744744744744744835e+00 1.067242711240319579e+02
4.754754754754754842e+00 7.377893003527124449e+01
4.764764764764764848e+00 1.152296927327293048e+02
4.774774774774774855e+00 1.083369762781387351e+02
4.784784784784784861e+00 1.221440994868387975e+02
4.794794794794794868e+00 1.243245170884362238e+02
4.804804804804804874e+00 9.301920074582280051e+01
4.814814814814814881e+00 6.125450412298150837e+01
4.824824824824824887e+00 1.119265230796252695e+02
4.834834834834834894e+00 1.287984856571695786e+02
4.844844844844844900e+00 9.658108374177680844e+01
4.854854854854854906e+00 7.212910588350843000e+01
4.864864864864864913e+00 7.802401232637210171e+01
4.874874874874874919e+00 9.568362496731916167e+01
4.884884884884884926e+00 5.725219576052463566e+01
4.894894894894894932e+00 7.813586091113651833e+01
4.904904904904904939e+00 8.509818452585157900e+01
4.914914914914914945e+00 8.192672694452504345e+01
4.924924924924924952e+00 9.043071528136263737e+01
4.934934934934934958e+00 1.256875330155298656e+02
4.944944944944944965e+00 1.044830680799630329e+02
4.954954954954954971e+00 6.939725380415009681e+01
4.964964964964964977e+00 1.047278500995743542e+02
4.974974974974974984e+00 8.976072640631610966e+01
4.984984984984984990e+00 9.651864381750998234e+01
4.994994994994994997e+00 1.455146107154440358e+02
5.005005005005005003e+00 8.632896321384421867e+01
5.015015015015015010e+00 7.435021656981513161e+01
5.025025025025025016e+00 8.254027160216909920e+01
5.035035035035035023e+00 9.446659042603252487e+01
5.045045045045045029e+00 1.118022979293719175e+02
5.055055055055055035e+00 8.419720176080532781e+01
5.065065065065065042e+00 9.798459324077614951e+01
5.075075075075075048e+00 1.103608147373801671e+02
5.085085085085085055e+00 1.175344928348809788e+02
5.095095095095095061e+00 8.421282029691151649e+01
5.105105105105105068e+00 1.135429821558831947e+02
5.115115115115115074e+00 1.235213964941483056e+02
5.125125125125125081e+00 1.130944554852987523e+02
5.135135135135135087e+00 1.052945621181118980e+02
5.145145145145145094e+00 1.069571883115499844e+02
5.155155155155155100e+00 1.199443876221318277e+02
5.165165165165165106e+00 1.270678569656310231e+02
5.175175175175175113e+00 1.088894909713941956e+02
5.185185185185185119e+00 1.357840780244945051e+02
5.195195195195195126e+00 1.273614515976874628e+02
5.205205205205205132e+00 1.209335646144658654e+02
5.215215215215215139e+00 1.242904302134130745e+02
5.225225225225225145e+00 1.562750652174657375e+02
5.235235235235235152e+00 1.441292060776650317e+02
5.245245245245245158e+00 1.324527753261653515e+02
5.255255255255255165e+00 1.090545066981886606e+02
5.265265265265265171e+00 9.973030364428704786e+01
5.275275275275275177e+00 9.069422401499970476e+01
5.285285285285285184e+00 1.367774798067713107e+02
5.295295295295295190e+00 1.501390705739484019e+02
5.305305305305305197e+00 6.864087083458338157e+01
5.315315315315315203e+00 1.127938673172641728e+02
5.325325325325325210e+00 1.311798437502411048e+02
5.335335335335335216e+00 1.124280989715714156e+02
5.345345345345345223e+00 1.091926464302406004e+02
5.355355355355355229e+00 1.050075569146231373e+02
5.365365365365365236e+00 9.283481036773116557e+01
5.375375375375375242e+00 1.390960592249770116e+02
5.385385385385385248e+00 8.705222774431804567e+01
5.395395395395395255e+00 1.171377662956197696e+02
5.405405405405405261e+00 1.081468792935728516e+02
5.415415415415415268e+00 1.678381026632302166e+02
5.425425425425425274e+00 1.194477003312898802e+02
5.435435435435435281e+00 8.220942089588673696e+01
5.445445445445445287e+00 1.230033753571748179e+02
5.455455455455455294e+00 9.873083692098471431e+01
5.465465465465465300e+00 1.170619995062826604e+02
5.475475475475475307e+00 1.266137486444750380e+02
5.485485485485485313e+00 1.075848429633123544e+02
5.495495495495495319e+00 1.435903969677909515e+02
5.505505505505505326e+00 1.462241650940719637e+02
5.515515515515515332e+00 1.507035390191001056e+02
5.525525525525525339e+00 1.316280707271023402e+02
5.535535535535535345e+00 1.362971737374038526e+02
5.545545545545545352e+00 1.058766216951929096e+02
5.555555555555555358e+00 1.212115488782888377e+02
5.565565565565565365e+00 1.445432746605148395e+02
5.575575575575575371e+00 1.048502876355966862e+02
5.585585585585585378e+00 1.154667839094558985e+02
5.595595595595595384e+00 1.121702127240796472e+02
5.605605605605605390e+00 1.290773891133940765e+02
5.615615615615615397e+00 1.250217086239160693e+02
5.625625625625625403e+00 1.349056620097858001e+02
5.635635635635635410e+00 1.240551088084422275e+02
5.645645645645645416e+00 1.669016841720030015e+02
5.655655655655655423e+00 1.171976481911882217e+02
5.665665665665665429e+00 1.247645399290862116e+02
5.675675675675675436e+00 1.410631976455273104e+02
5.685685685685685442e+00 1.166858249788773634e+02
5.695695695695695449e+00 1.438881900319736928e+02
5.705705705705705455e+00 1.397540706528419605e+02
5.715715715715715461e+00 1.797023497192566595e+02
5.725725725725725468e+00 1.010632975511540224e+02
5.735735735735735474e+00 1.493613023678762204e+02
5.745745745745745481e+00 1.196089456581033659e+02
5.755755755755755487e+00 1.791591959890547798e+02
5.765765765765765494e+00 1.397840842168411939e+02
5.775775775775775500e+00 1.262718398817935963e+02
5.785785785785785507e+00 1.313105270962058171e+02
5.795795795795795513e+00 1.489761815381673671e+02
5.805805805805805520e+00 1.199072885365359298e+02
5.815815815815815526e+00 1.293426740900794414e+02
5.825825825825825532e+00 1.661731797898042942e+02
