2.290000000000001990e+01;7.079500000000005855e+01
2.300000000000002132e+01;7.110000000000006537e+01
2.310000000000001918e+01;7.140500000000005798e+01
2.320000000000002061e+01;7.171000000000006480e+01
2.330000000000001847e+01;7.201500000000005741e+01
2.340000000000001990e+01;7.232000000000006423e+01
2.350000000000002132e+01;7.262500000000005684e+01
2.360000000000001918e+01;7.293000000000006366e+01
2.370000000000002061e+01;7.323500000000005627e+01
2.380000000000001847e+01;7.354000000000004889e+01
2.390000000000001990e+01;7.384500000000005571e+01
2.400000000000002132e+01;7.415000000000006253e+01
2.410000000000001918e+01;7.445500000000005514e+01
2.420000000000002061e+01;7.476000000000006196e+01
2.430000000000002203e+01;7.506500000000006878e+01
2.440000000000001990e+01;7.537000000000006139e+01
2.450000000000002132e+01;7.567500000000006821e+01
2.460000000000002274e+01;7.598000000000006082e+01
2.470000000000002061e+01;7.628500000000006764e+01
2.480000000000002203e+01;7.659000000000006025e+01
2.490000000000001990e+01;7.689500000000005286e+01
2.500000000000002132e+01;7.720000000000005969e+01
2.510000000000002274e+01;7.750500000000006651e+01
2.520000000000002061e+01;7.781000000000005912e+01
2.530000000000002203e+01;7.811500000000006594e+01
2.540000000000001990e+01;7.842000000000005855e+01
2.550000000000002132e+01;7.872500000000006537e+01
2.560000000000002274e+01;7.903000000000007219e+01
2.570000000000002061e+01;7.933500000000006480e+01
2.580000000000002203e+01;7.964000000000007162e+01
2.590000000000002345e+01;7.994500000000006423e+01
2.600000000000002132e+01;8.025000000000005684e+01
2.610000000000002274e+01;8.055500000000006366e+01
2.620000000000002416e+01;8.086000000000007049e+01
2.630000000000002203e+01;8.116500000000006310e+01
2.640000000000002345e+01;8.147000000000006992e+01
2.650000000000002132e+01;8.177500000000006253e+01
2.660000000000002274e+01;8.208000000000006935e+01
2.670000000000002416e+01;8.238500000000007617e+01
2.680000000000002203e+01;8.269000000000006878e+01
2.690000000000002345e+01;8.299500000000007560e+01
2.700000000000002132e+01;8.330000000000006821e+01
2.710000000000002274e+01;8.360500000000006082e+01
2.720000000000002416e+01;8.391000000000006764e+01
2.730000000000002203e+01;8.421500000000006025e+01
2.740000000000002345e+01;8.452000000000006708e+01
2.750000000000002487e+01;8.482500000000007390e+01
2.760000000000002274e+01;8.513000000000006651e+01
2.770000000000002416e+01;8.543500000000007333e+01
2.780000000000002558e+01;8.574000000000008015e+01
2.790000000000002345e+01;8.604500000000007276e+01
2.800000000000002487e+01;8.635000000000007958e+01
2.810000000000002274e+01;8.665500000000007219e+01
2.820000000000002416e+01;8.696000000000006480e+01
2.830000000000002558e+01;8.726500000000007162e+01
2.840000000000002345e+01;8.757000000000006423e+01
2.850000000000002487e+01;8.787500000000007105e+01
2.860000000000002274e+01;8.818000000000006366e+01
2.870000000000002416e+01;8.848500000000007049e+01
2.880000000000002558e+01;8.879000000000007731e+01
2.890000000000002345e+01;8.909500000000006992e+01
2.900000000000002487e+01;8.940000000000007674e+01
2.910000000000002629e+01;8.970500000000008356e+01
2.920000000000002416e+01;9.001000000000007617e+01
2.930000000000002558e+01;9.031500000000006878e+01
2.940000000000002700e+01;9.062000000000007560e+01
2.950000000000002487e+01;9.092500000000006821e+01
2.960000000000002629e+01;9.123000000000007503e+01
2.970000000000002416e+01;9.153500000000006764e+01
2.980000000000002558e+01;9.184000000000007446e+01
2.990000000000002700e+01;9.214500000000008129e+01
3.000000000000002487e+01;9.245000000000007390e+01
3.010000000000002629e+01;9.275500000000008072e+01
3.020000000000002416e+01;9.306000000000007333e+01
3.030000000000002558e+01;9.336500000000008015e+01
3.040000000000002700e+01;9.367000000000007276e+01
3.050000000000002487e+01;9.397500000000007958e+01
3.060000000000002629e+01;9.428000000000007219e+01
3.070000000000002771e+01;9.458500000000007901e+01
3.080000000000002558e+01;9.489000000000007162e+01
3.090000000000002700e+01;9.519500000000007844e+01
3.100000000000002842e+01;9.550000000000008527e+01
3.110000000000002629e+01;9.580500000000007788e+01
3.120000000000002771e+01;9.611000000000008470e+01
3.130000000000002558e+01;9.641500000000007731e+01
3.140000000000002700e+01;9.672000000000008413e+01
3.150000000000002842e+01;9.702500000000009095e+01
3.160000000000002629e+01;9.733000000000008356e+01
3.170000000000002771e+01;9.763500000000007617e+01
3.180000000000002558e+01;9.794000000000006878e+01
3.190000000000002700e+01;9.824500000000007560e+01
3.200000000000002842e+01;9.855000000000008242e+01
3.210000000000002274e+01;9.885500000000006082e+01
3.220000000000003126e+01;9.916000000000009607e+01
3.230000000000002558e+01;9.946500000000007446e+01
3.240000000000002700e+01;9.977000000000008129e+01
3.250000000000002842e+01;1.000750000000000881e+02
3.260000000000002984e+01;1.003800000000000949e+02
3.270000000000003126e+01;1.006850000000000875e+02
3.280000000000002558e+01;1.009900000000000801e+02
3.290000000000002700e+01;1.012950000000000728e+02
3.300000000000002842e+01;1.016000000000000796e+02
3.310000000000002984e+01;1.019050000000000864e+02
3.320000000000003126e+01;1.022100000000000932e+02
3.330000000000002558e+01;1.025150000000000716e+02
3.340000000000002700e+01;1.028200000000000784e+02
3.350000000000002842e+01;1.031250000000000853e+02
3.360000000000002984e+01;1.034300000000000921e+02
3.370000000000003126e+01;1.037350000000000989e+02
3.380000000000002558e+01;1.040400000000000773e+02
3.390000000000002700e+01;1.043450000000000841e+02
3.400000000000002842e+01;1.046500000000000767e+02
3.410000000000002984e+01;1.049550000000000836e+02
3.420000000000003126e+01;1.052600000000000904e+02
3.430000000000003268e+01;1.055650000000000972e+02
3.440000000000002700e+01;1.058700000000000756e+02
3.450000000000002842e+01;1.061750000000000824e+02
3.460000000000002984e+01;1.064800000000000892e+02
3.470000000000003126e+01;1.067850000000000961e+02
3.480000000000003268e+01;1.070900000000001029e+02
3.490000000000002700e+01;1.073950000000000813e+02
3.500000000000002842e+01;1.077000000000000881e+02
3.510000000000002984e+01;1.080050000000000807e+02
3.520000000000003126e+01;1.083100000000000875e+02
3.530000000000003268e+01;1.086150000000000944e+02
3.540000000000003411e+01;1.089200000000001012e+02
3.550000000000002842e+01;1.092250000000000796e+02
3.560000000000002984e+01;1.095300000000000864e+02
3.570000000000003126e+01;1.098350000000000932e+02
3.580000000000003268e+01;1.101400000000001000e+02
3.590000000000003411e+01;1.104450000000001069e+02
3.600000000000002842e+01;1.107500000000000853e+02
3.610000000000002984e+01;1.110550000000000921e+02
3.620000000000003126e+01;1.113600000000000847e+02
3.630000000000003268e+01;1.116650000000000915e+02
3.640000000000003411e+01;1.119700000000000983e+02
3.650000000000002842e+01;1.122750000000000767e+02
3.660000000000002984e+01;1.125800000000000836e+02
3.670000000000003126e+01;1.128850000000000904e+02
3.680000000000003268e+01;1.131900000000000972e+02
3.690000000000003411e+01;1.134950000000001040e+02
3.700000000000002842e+01;1.138000000000000824e+02
3.710000000000002984e+01;1.141050000000000892e+02
3.720000000000003126e+01;1.144100000000000961e+02
3.730000000000003268e+01;1.147150000000001029e+02
3.740000000000003411e+01;1.150200000000000955e+02
3.750000000000003553e+01;1.153250000000001023e+02
3.760000000000002984e+01;1.156300000000000807e+02
3.770000000000003126e+01;1.159350000000000875e+02
3.780000000000003268e+01;1.162400000000000944e+02
3.790000000000003411e+01;1.165450000000001012e+02
3.800000000000003553e+01;1.168500000000001080e+02
3.810000000000002984e+01;1.171550000000000864e+02
3.820000000000003126e+01;1.174600000000000932e+02
3.830000000000003268e+01;1.177650000000001000e+02
3.840000000000003411e+01;1.180700000000001069e+02
3.850000000000003553e+01;1.183750000000000995e+02
3.860000000000003695e+01;1.186800000000001063e+02
3.870000000000003126e+01;1.189850000000000847e+02
3.880000000000003268e+01;1.192900000000000915e+02
3.890000000000003411e+01;1.195950000000000983e+02
3.900000000000003553e+01;1.199000000000001052e+02
3.910000000000003695e+01;1.202050000000001120e+02
3.920000000000003126e+01;1.205100000000000904e+02
3.930000000000003268e+01;1.208150000000000972e+02
3.940000000000003411e+01;1.211200000000001040e+02
3.950000000000003553e+01;1.214250000000001108e+02
3.960000000000003695e+01;1.217300000000001035e+02
3.970000000000003126e+01;1.220350000000000961e+02
3.980000000000003268e+01;1.223400000000000887e+02
3.990000000000003411e+01;1.226450000000000955e+02
4.000000000000003553e+01;1.229500000000001023e+02
4.010000000000003695e+01;1.232550000000001091e+02
4.020000000000003126e+01;1.235600000000000875e+02
4.030000000000003268e+01;1.238650000000000944e+02
4.040000000000003411e+01;1.241700000000001012e+02
4.050000000000003553e+01;1.244750000000001080e+02
4.060000000000003695e+01;1.247800000000001148e+02
4.070000000000003837e+01;1.250850000000001074e+02
4.080000000000003268e+01;1.253900000000001000e+02
4.090000000000003411e+01;1.256950000000000927e+02
4.100000000000003553e+01;1.260000000000000995e+02
4.110000000000003695e+01;1.263050000000001063e+02
4.120000000000003837e+01;1.266100000000001131e+02
4.130000000000003268e+01;1.269150000000000915e+02
4.140000000000003411e+01;1.272200000000000983e+02
4.150000000000003553e+01;1.275250000000001052e+02
4.160000000000003695e+01;1.278300000000001120e+02
4.170000000000003837e+01;1.281350000000001046e+02
4.180000000000003979e+01;1.284400000000001114e+02
4.190000000000003411e+01;1.287450000000000898e+02
4.200000000000003553e+01;1.290500000000000966e+02
4.210000000000003695e+01;1.293550000000001035e+02
4.220000000000003837e+01;1.296600000000001103e+02
4.230000000000003979e+01;1.299650000000000887e+02
4.240000000000003411e+01;1.302700000000000955e+02
4.250000000000003553e+01;1.305750000000001023e+02
4.260000000000003695e+01;1.308800000000000807e+02
4.270000000000003837e+01;1.311850000000000875e+02
4.280000000000003979e+01;1.314900000000000944e+02
4.290000000000003411e+01;1.317950000000000728e+02
4.300000000000003553e+01;1.321000000000000796e+02
4.310000000000003695e+01;1.324050000000000864e+02
4.320000000000003837e+01;1.327100000000000932e+02
4.330000000000003979e+01;1.330150000000001000e+02
4.340000000000003411e+01;1.333200000000000784e+02
4.350000000000003553e+01;1.336250000000000853e+02
4.360000000000003695e+01;1.339300000000000921e+02
4.370000000000003837e+01;1.342350000000000989e+02
4.380000000000003979e+01;1.345400000000001057e+02
4.390000000000004121e+01;1.348450000000001125e+02
4.400000000000003553e+01;1.351500000000000909e+02
4.410000000000003695e+01;1.354550000000000978e+02
4.420000000000003837e+01;1.357600000000001046e+02
4.430000000000003979e+01;1.360650000000001114e+02
4.440000000000004121e+01;1.363700000000001182e+02
4.450000000000003553e+01;1.366750000000000966e+02
4.460000000000003695e+01;1.369800000000001035e+02
4.470000000000003837e+01;1.372850000000001103e+02
4.480000000000003979e+01;1.375900000000000887e+02
4.490000000000004121e+01;1.378950000000000955e+02
4.500000000000004263e+01;1.382000000000001023e+02
4.510000000000003695e+01;1.385050000000000807e+02
4.520000000000003837e+01;1.388100000000000875e+02
4.530000000000003979e+01;1.391150000000000944e+02
4.540000000000004121e+01;1.394200000000001012e+02
4.550000000000004263e+01;1.397250000000001080e+02
4.560000000000003695e+01;1.400300000000000864e+02
4.570000000000003837e+01;1.403350000000000932e+02
4.580000000000003979e+01;1.406400000000001000e+02
4.590000000000004121e+01;1.409450000000001069e+02
4.600000000000004263e+01;1.412500000000001137e+02
4.610000000000003695e+01;1.415550000000000921e+02
4.620000000000003837e+01;1.418600000000000989e+02
4.630000000000003979e+01;1.421650000000001057e+02
4.640000000000004121e+01;1.424700000000001125e+02
4.650000000000004263e+01;1.427750000000001194e+02
4.660000000000003695e+01;1.430800000000000978e+02
4.670000000000003837e+01;1.433850000000001046e+02
4.680000000000003979e+01;1.436900000000001114e+02
4.690000000000004121e+01;1.439950000000001182e+02
4.700000000000004263e+01;1.443000000000000966e+02
4.710000000000004405e+01;1.446050000000001035e+02
4.720000000000003837e+01;1.449100000000001103e+02
4.730000000000003979e+01;1.452150000000000887e+02
4.740000000000004121e+01;1.455200000000000955e+02
4.750000000000004263e+01;1.458250000000001023e+02
4.760000000000004405e+01;1.461300000000001091e+02
4.770000000000003837e+01;1.464350000000000875e+02
4.780000000000003979e+01;1.467400000000000944e+02
4.790000000000004121e+01;1.470450000000001012e+02
4.800000000000004263e+01;1.473500000000001080e+02
4.810000000000004405e+01;1.476550000000001148e+02
4.820000000000004547e+01;1.479600000000001216e+02
4.830000000000003979e+01;1.482650000000001000e+02
4.840000000000004121e+01;1.485700000000001069e+02
4.850000000000004263e+01;1.488750000000001137e+02
4.860000000000004405e+01;1.491800000000001205e+02
4.870000000000004547e+01;1.494850000000001273e+02
4.880000000000003979e+01;1.497900000000001057e+02
4.890000000000004121e+01;1.500950000000001125e+02
4.900000000000004263e+01;1.504000000000001194e+02
4.910000000000004405e+01;1.507050000000001262e+02
4.920000000000004547e+01;1.510100000000001046e+02
4.930000000000003979e+01;1.513150000000001114e+02
4.940000000000004121e+01;1.516200000000001182e+02
4.950000000000004263e+01;1.519250000000000966e+02
4.960000000000004405e+01;1.522300000000001035e+02
4.970000000000004547e+01;1.525350000000001103e+02
4.980000000000003979e+01;1.528400000000000887e+02
4.990000000000004121e+01;1.531450000000000955e+02
5.000000000000004263e+01;1.534500000000001023e+02
5.010000000000004405e+01;1.537550000000001091e+02
5.020000000000004547e+01;1.540600000000001160e+02
5.030000000000004690e+01;1.543650000000001228e+02
5.040000000000004121e+01;1.546700000000001012e+02
5.050000000000004263e+01;1.549750000000001080e+02
5.060000000000004405e+01;1.552800000000001148e+02
5.070000000000004547e+01;1.555850000000001216e+02
5.080000000000004690e+01;1.558900000000001285e+02
5.090000000000004121e+01;1.561950000000001069e+02
5.100000000000004263e+01;1.565000000000001137e+02
5.110000000000004405e+01;1.568050000000001205e+02
5.120000000000004547e+01;1.571100000000001273e+02
5.130000000000004690e+01;1.574150000000001342e+02
5.140000000000004832e+01;1.577200000000001410e+02
5.150000000000004263e+01;1.580250000000001194e+02
5.160000000000004405e+01;1.583300000000001262e+02
5.170000000000004547e+01;1.586350000000001046e+02
5.180000000000004690e+01;1.589400000000001114e+02
5.190000000000004832e+01;1.592450000000001182e+02
5.200000000000004263e+01;1.595500000000000966e+02
5.210000000000004405e+01;1.598550000000001035e+02
5.220000000000004547e+01;1.601600000000001103e+02
5.230000000000004690e+01;1.604650000000001171e+02
5.240000000000004832e+01;1.607700000000001239e+02
5.250000000000004263e+01;1.610750000000001023e+02
5.260000000000004405e+01;1.613800000000001091e+02
5.270000000000004547e+01;1.616850000000001160e+02
5.280000000000004690e+01;1.619900000000001228e+02
5.290000000000004832e+01;1.622950000000001296e+02
5.300000000000004263e+01;1.626000000000001080e+02
5.310000000000004405e+01;1.629050000000001148e+02
5.320000000000004547e+01;1.632100000000001216e+02
5.330000000000004690e+01;1.635150000000001285e+02
5.340000000000004832e+01;1.638200000000001353e+02
5.350000000000004974e+01;1.641250000000001421e+02
5.360000000000004405e+01;1.644300000000001205e+02
5.370000000000004547e+01;1.647350000000001273e+02
5.380000000000004690e+01;1.650400000000001342e+02
5.390000000000004832e+01;1.653450000000001125e+02
5.400000000000004974e+01;1.656500000000001194e+02
5.410000000000004405e+01;1.659550000000001262e+02
5.420000000000004547e+01;1.662600000000001046e+02
5.430000000000004690e+01;1.665650000000001114e+02
5.440000000000004832e+01;1.668700000000001182e+02
5.450000000000004974e+01;1.671750000000001251e+02
5.460000000000005116e+01;1.674800000000001319e+02
5.470000000000004547e+01;1.677850000000001103e+02
5.480000000000004690e+01;1.680900000000001171e+02
5.490000000000004832e+01;1.683950000000001239e+02
5.500000000000004974e+01;1.687000000000001307e+02
5.510000000000005116e+01;1.690050000000001376e+02
5.520000000000004547e+01;1.693100000000001160e+02
5.530000000000004690e+01;1.696150000000001228e+02
5.540000000000004832e+01;1.699200000000001296e+02
5.550000000000004974e+01;1.702250000000001364e+02
5.560000000000005116e+01;1.705300000000001432e+02
5.570000000000004547e+01;1.708350000000001216e+02
5.580000000000004690e+01;1.711400000000001285e+02
5.590000000000004832e+01;1.714450000000001353e+02
5.600000000000004974e+01;1.717500000000001421e+02
5.610000000000005116e+01;1.720550000000001205e+02
5.620000000000004547e+01;1.723600000000001273e+02
5.630000000000004690e+01;1.726650000000001342e+02
5.640000000000004832e+01;1.729700000000001125e+02
5.650000000000004974e+01;1.732750000000001194e+02
5.660000000000005116e+01;1.735800000000001262e+02
5.670000000000005258e+01;1.738850000000001330e+02
5.680000000000004690e+01;1.741900000000001114e+02
5.690000000000004832e+01;1.744950000000001182e+02
5.700000000000004974e+01;1.748000000000001251e+02
5.710000000000005116e+01;1.751050000000001319e+02
5.720000000000005258e+01;1.754100000000001387e+02
5.730000000000004690e+01;1.757150000000001171e+02
5.740000000000004832e+01;1.760200000000001239e+02
5.750000000000004974e+01;1.763250000000001307e+02
5.760000000000005116e+01;1.766300000000001376e+02
5.770000000000005258e+01;1.769350000000001444e+02
5.780000000000005400e+01;1.772400000000001512e+02
5.790000000000004832e+01;1.775450000000001296e+02
5.800000000000004974e+01;1.778500000000001364e+02
5.810000000000005116e+01;1.781550000000001432e+02
5.820000000000005258e+01;1.784600000000001501e+02
5.830000000000005400e+01;1.787650000000001569e+02
5.840000000000004832e+01;1.790700000000001353e+02
5.850000000000004974e+01;1.793750000000001421e+02
5.860000000000005116e+01;1.796800000000001205e+02
5.870000000000005258e+01;1.799850000000001273e+02
5.880000000000005400e+01;1.802900000000001342e+02
5.890000000000004832e+01;1.805950000000001125e+02
5.900000000000004974e+01;1.809000000000001194e+02
5.910000000000005116e+01;1.812050000000001262e+02
5.920000000000005258e+01;1.815100000000001330e+02
